time,event,Freq
2017-04-05 14:42:16,radius,5
2017-04-05 14:42:16,svn,1
2017-04-05 14:42:18,Fire,1
2017-04-05 14:42:18,access,2
2017-04-05 14:42:18,svn,2
2017-04-05 14:42:19,access,1
2017-04-05 14:42:19,svn,1
2017-04-05 14:42:20,Fire,1
2017-04-05 14:42:20,access,1
2017-04-05 14:42:20,svn,1
2017-04-05 14:42:21,access,2
2017-04-05 14:42:21,svn,1
2017-04-05 14:42:22,access,6
2017-04-05 14:42:22,svn,3
2017-04-05 14:42:23,access,2
2017-04-05 14:42:24,access,7
2017-04-05 14:42:24,svn,4
2017-04-05 14:42:25,access,1
2017-04-05 14:42:25,svn,1
2017-04-05 14:42:26,access,6
2017-04-05 14:42:26,svn,2
2017-04-05 14:42:27,access,4
2017-04-05 14:42:27,svn,1
2017-04-05 14:42:28,access,1
2017-04-05 14:42:28,svn,1
2017-04-05 14:42:29,access,1
2017-04-05 14:42:29,radius,3
2017-04-05 14:42:29,svn,1
2017-04-05 14:42:31,Fire,1
2017-04-05 14:42:31,access,1
2017-04-05 14:42:31,svn,1
2017-04-05 14:42:32,access,1
2017-04-05 14:42:32,svn,1
2017-04-05 14:42:33,access,1
2017-04-05 14:42:33,svn,1
2017-04-05 14:42:34,access,1
2017-04-05 14:42:34,radius,3
2017-04-05 14:42:34,svn,1
2017-04-05 14:42:35,access,1
2017-04-05 14:42:35,svn,1
2017-04-05 14:42:36,Fire,1
2017-04-05 14:42:36,access,1
2017-04-05 14:42:37,Fire,1
2017-04-05 14:42:37,access,3
2017-04-05 14:42:37,svn,1
2017-04-05 14:42:38,Fire,1
2017-04-05 14:42:38,access,1
2017-04-05 14:42:38,svn,1
2017-04-05 14:42:39,access,1
2017-04-05 14:42:39,svn,1
2017-04-05 14:42:41,access,1
2017-04-05 14:42:41,svn,1
2017-04-05 14:42:42,access,1
2017-04-05 14:42:42,radius,1
2017-04-05 14:42:42,svn,1
2017-04-05 14:42:43,access,5
2017-04-05 14:42:44,access,4
2017-04-05 14:42:44,svn,1
2017-04-05 14:42:45,access,3
2017-04-05 14:42:45,svn,2
2017-04-05 14:42:46,access,1
2017-04-05 14:42:46,svn,1
2017-04-05 14:42:49,access,1
2017-04-05 14:42:49,svn,1
2017-04-05 14:42:50,access,1
2017-04-05 14:42:50,svn,1
2017-04-05 14:42:52,ldap,156
2017-04-05 14:42:53,ldap,345
2017-04-05 14:42:53,radius,1
2017-04-05 14:42:56,access,12
2017-04-05 14:42:56,svn,4
2017-04-05 14:42:57,access,7
2017-04-05 14:42:57,svn,3
2017-04-05 14:42:59,access,8
2017-04-05 14:42:59,redmine,1
2017-04-05 14:42:59,svn,2
2017-04-05 14:43:00,access,1
2017-04-05 14:43:00,svn,1
2017-04-05 14:43:01,access,3
2017-04-05 14:43:02,access,7
2017-04-05 14:43:02,svn,2
2017-04-05 14:43:03,access,1
2017-04-05 14:43:03,svn,1
2017-04-05 14:43:04,access,1
2017-04-05 14:43:04,svn,1
2017-04-05 14:43:05,access,1
2017-04-05 14:43:05,svn,1
2017-04-05 14:43:06,access,1
2017-04-05 14:43:06,svn,1
2017-04-05 14:43:07,access,1
2017-04-05 14:43:07,svn,1
2017-04-05 14:43:08,access,1
2017-04-05 14:43:08,httpdacc,1
2017-04-05 14:43:08,svn,1
2017-04-05 14:43:11,Fire,1
2017-04-05 14:43:11,access,1
2017-04-05 14:43:11,svn,1
2017-04-05 14:43:12,Fire,2
2017-04-05 14:43:12,access,1
2017-04-05 14:43:12,svn,1
2017-04-05 14:43:13,access,1
2017-04-05 14:43:13,svn,1
2017-04-05 14:43:14,Fire,2
2017-04-05 14:43:15,Fire,1
2017-04-05 14:43:15,access,1
2017-04-05 14:43:15,svn,1
2017-04-05 14:43:16,access,1
2017-04-05 14:43:16,svn,1
2017-04-05 14:43:17,access,1
2017-04-05 14:43:17,svn,1
2017-04-05 14:43:18,access,9
2017-04-05 14:43:18,svn,2
2017-04-05 14:43:19,access,5
2017-04-05 14:43:19,svn,2
2017-04-05 14:43:20,access,12
2017-04-05 14:43:20,svn,1
2017-04-05 14:43:21,access,2
2017-04-05 14:43:22,access,1
2017-04-05 14:43:22,svn,1
2017-04-05 14:43:23,access,1
2017-04-05 14:43:23,svn,1
2017-04-05 14:43:24,access,1
2017-04-05 14:43:24,svn,1
2017-04-05 14:43:25,access,1
2017-04-05 14:43:25,svn,1
2017-04-05 14:43:26,access,1
2017-04-05 14:43:26,svn,1
2017-04-05 14:43:29,access,1
2017-04-05 14:43:29,svn,1
2017-04-05 14:43:30,access,1
2017-04-05 14:43:30,svn,1
2017-04-05 14:43:32,Fire,1
2017-04-05 14:43:32,access,1
2017-04-05 14:43:32,svn,1
2017-04-05 14:43:33,access,3
2017-04-05 14:43:34,access,1
2017-04-05 14:43:34,svn,2
2017-04-05 14:43:35,access,1
2017-04-05 14:43:35,svn,1
2017-04-05 14:43:36,access,1
2017-04-05 14:43:36,svn,1
2017-04-05 14:43:38,access,6
2017-04-05 14:43:38,svn,2
2017-04-05 14:43:39,access,1
2017-04-05 14:43:39,svn,1
2017-04-05 14:43:41,access,1
2017-04-05 14:43:41,svn,1
2017-04-05 14:43:42,access,1
2017-04-05 14:43:42,svn,1
2017-04-05 14:43:43,access,1
2017-04-05 14:43:43,svn,1
2017-04-05 14:43:44,access,1
2017-04-05 14:43:44,svn,1
2017-04-05 14:43:45,Fire,1
2017-04-05 14:43:46,Fire,1
2017-04-05 14:43:46,access,1
2017-04-05 14:43:46,ldap,330
2017-04-05 14:43:46,svn,1
2017-04-05 14:43:47,Fire,1
2017-04-05 14:43:48,access,1
2017-04-05 14:43:49,access,2
2017-04-05 14:43:49,svn,1
2017-04-05 14:43:50,access,3
2017-04-05 14:43:50,svn,2
2017-04-05 14:43:51,access,6
2017-04-05 14:43:51,svn,2
2017-04-05 14:43:52,access,4
2017-04-05 14:43:52,svn,1
2017-04-05 14:43:53,access,8
2017-04-05 14:43:53,svn,3
2017-04-05 14:43:54,access,2
2017-04-05 14:43:54,svn,1
2017-04-05 14:43:55,ldap,171
2017-04-05 14:43:55,radius,5
2017-04-05 14:43:56,access,1
2017-04-05 14:43:56,svn,1
2017-04-05 14:43:57,access,1
2017-04-05 14:43:57,svn,1
2017-04-05 14:43:59,access,1
2017-04-05 14:43:59,svn,1
2017-04-05 14:44:00,access,1
2017-04-05 14:44:00,svn,1
2017-04-05 14:44:01,access,1
2017-04-05 14:44:01,svn,1
2017-04-05 14:44:03,access,1
2017-04-05 14:44:03,svn,1
2017-04-05 14:44:07,access,1
2017-04-05 14:44:07,svn,1
2017-04-05 14:44:08,access,1
2017-04-05 14:44:08,svn,1
2017-04-05 14:44:09,access,1
2017-04-05 14:44:09,svn,1
2017-04-05 14:44:10,access,1
2017-04-05 14:44:10,svn,1
2017-04-05 14:44:12,access,1
2017-04-05 14:44:12,svn,1
2017-04-05 14:44:13,access,1
2017-04-05 14:44:13,svn,1
2017-04-05 14:44:14,access,1
2017-04-05 14:44:14,svn,1
2017-04-05 14:44:16,access,1
2017-04-05 14:44:16,svn,1
2017-04-05 14:44:17,access,1
2017-04-05 14:44:17,svn,1
2017-04-05 14:44:18,access,1
2017-04-05 14:44:18,svn,1
2017-04-05 14:44:20,Fire,1
2017-04-05 14:44:20,access,1
2017-04-05 14:44:20,svn,1
2017-04-05 14:44:21,access,1
2017-04-05 14:44:21,svn,1
2017-04-05 14:44:23,access,1
2017-04-05 14:44:23,svn,1
2017-04-05 14:44:24,access,1
2017-04-05 14:44:24,svn,1
2017-04-05 14:44:25,access,5
2017-04-05 14:44:25,svn,2
2017-04-05 14:44:26,access,1
2017-04-05 14:44:27,access,7
2017-04-05 14:44:27,svn,1
2017-04-05 14:44:28,access,1
2017-04-05 14:44:28,svn,1
2017-04-05 14:44:29,access,1
2017-04-05 14:44:29,svn,1
2017-04-05 14:44:30,access,1
2017-04-05 14:44:30,svn,1
2017-04-05 14:44:32,access,1
2017-04-05 14:44:32,svn,1
2017-04-05 14:44:33,access,1
2017-04-05 14:44:33,svn,1
2017-04-05 14:44:34,access,1
2017-04-05 14:44:34,svn,1
2017-04-05 14:44:37,access,4
2017-04-05 14:44:37,svn,1
2017-04-05 14:44:38,access,1
2017-04-05 14:44:38,svn,1
2017-04-05 14:44:39,access,1
2017-04-05 14:44:39,svn,1
2017-04-05 14:44:40,access,1
2017-04-05 14:44:40,svn,1
2017-04-05 14:44:41,Fire,1
2017-04-05 14:44:41,access,1
2017-04-05 14:44:41,svn,1
2017-04-05 14:44:43,access,1
2017-04-05 14:44:43,svn,1
2017-04-05 14:44:44,access,1
2017-04-05 14:44:44,svn,1
2017-04-05 14:44:45,access,1
2017-04-05 14:44:45,svn,1
2017-04-05 14:44:46,Fire,1
2017-04-05 14:44:46,access,3
2017-04-05 14:44:46,svn,1
2017-04-05 14:44:47,Fire,1
2017-04-05 14:44:47,access,3
2017-04-05 14:44:47,svn,1
2017-04-05 14:44:48,access,1
2017-04-05 14:44:48,redmine,1
2017-04-05 14:44:48,svn,1
2017-04-05 14:44:49,Fire,1
2017-04-05 14:44:49,access,1
2017-04-05 14:44:50,access,2
2017-04-05 14:44:50,ldap,421
2017-04-05 14:44:50,svn,1
2017-04-05 14:44:51,access,1
2017-04-05 14:44:52,access,2
2017-04-05 14:44:52,svn,1
2017-04-05 14:44:53,Fire,1
2017-04-05 14:44:53,access,5
2017-04-05 14:44:53,svn,1
2017-04-05 14:44:54,access,2
2017-04-05 14:44:54,svn,1
2017-04-05 14:44:55,access,2
2017-04-05 14:44:55,svn,1
2017-04-05 14:44:56,access,1
2017-04-05 14:44:56,svn,1
2017-04-05 14:44:57,access,1
2017-04-05 14:44:57,svn,1
2017-04-05 14:44:59,access,1
2017-04-05 14:44:59,svn,1
2017-04-05 14:45:00,access,6
2017-04-05 14:45:00,svn,2
2017-04-05 14:45:03,access,1
2017-04-05 14:45:03,svn,1
2017-04-05 14:45:04,access,1
2017-04-05 14:45:04,svn,1
2017-04-05 14:45:05,access,1
2017-04-05 14:45:05,svn,1
2017-04-05 14:45:07,access,1
2017-04-05 14:45:07,svn,1
2017-04-05 14:45:09,access,1
2017-04-05 14:45:09,svn,1
2017-04-05 14:45:10,access,1
2017-04-05 14:45:10,svn,1
2017-04-05 14:45:11,access,1
2017-04-05 14:45:11,svn,1
2017-04-05 14:45:13,access,1
2017-04-05 14:45:13,svn,1
2017-04-05 14:45:14,access,1
2017-04-05 14:45:14,svn,1
2017-04-05 14:45:15,access,1
2017-04-05 14:45:15,svn,1
2017-04-05 14:45:17,access,1
2017-04-05 14:45:17,svn,1
2017-04-05 14:45:19,access,1
2017-04-05 14:45:19,svn,1
2017-04-05 14:45:20,access,1
2017-04-05 14:45:20,svn,1
2017-04-05 14:45:21,access,1
2017-04-05 14:45:21,svn,1
2017-04-05 14:45:23,access,1
2017-04-05 14:45:23,svn,1
2017-04-05 14:45:24,access,1
2017-04-05 14:45:24,svn,1
2017-04-05 14:45:25,access,8
2017-04-05 14:45:25,svn,2
2017-04-05 14:45:27,access,1
2017-04-05 14:45:27,svn,1
2017-04-05 14:45:28,access,1
2017-04-05 14:45:28,svn,1
2017-04-05 14:45:30,access,1
2017-04-05 14:45:30,svn,1
2017-04-05 14:45:32,access,1
2017-04-05 14:45:32,svn,1
2017-04-05 14:45:33,access,4
2017-04-05 14:45:34,access,6
2017-04-05 14:45:34,svn,2
2017-04-05 14:45:35,access,1
2017-04-05 14:45:35,svn,1
2017-04-05 14:45:37,access,1
2017-04-05 14:45:37,svn,1
2017-04-05 14:45:39,access,1
2017-04-05 14:45:39,svn,1
2017-04-05 14:45:41,Fire,1
2017-04-05 14:45:41,access,1
2017-04-05 14:45:41,svn,1
2017-04-05 14:45:42,Fire,1
2017-04-05 14:45:43,access,17
2017-04-05 14:45:43,svn,2
2017-04-05 14:45:44,access,1
2017-04-05 14:45:45,Fire,1
2017-04-05 14:45:45,access,4
2017-04-05 14:45:45,svn,1
2017-04-05 14:45:46,Fire,1
2017-04-05 14:45:46,access,2
2017-04-05 14:45:46,svn,1
2017-04-05 14:45:47,access,3
2017-04-05 14:45:47,svn,1
2017-04-05 14:45:48,access,4
2017-04-05 14:45:48,svn,2
2017-04-05 14:45:49,access,3
2017-04-05 14:45:50,Fire,2
2017-04-05 14:45:50,access,1
2017-04-05 14:45:51,access,17
2017-04-05 14:45:51,svn,2
2017-04-05 14:45:52,access,4
2017-04-05 14:45:52,svn,2
2017-04-05 14:45:53,access,3
2017-04-05 14:45:53,svn,1
2017-04-05 14:45:54,Fire,1
2017-04-05 14:45:54,access,2
2017-04-05 14:45:54,redmine,1
2017-04-05 14:45:54,svn,1
2017-04-05 14:45:55,Fire,2
2017-04-05 14:45:55,access,3
2017-04-05 14:45:56,Fire,1
2017-04-05 14:45:56,access,3
2017-04-05 14:45:56,ldap,422
2017-04-05 14:45:56,svn,1
2017-04-05 14:45:57,Fire,1
2017-04-05 14:45:57,access,3
2017-04-05 14:45:57,svn,2
2017-04-05 14:45:58,access,3
2017-04-05 14:45:58,svn,1
2017-04-05 14:45:59,Fire,4
2017-04-05 14:45:59,access,5
2017-04-05 14:45:59,svn,1
2017-04-05 14:46:00,access,3
2017-04-05 14:46:00,svn,1
2017-04-05 14:46:01,access,7
2017-04-05 14:46:01,ldap,79
2017-04-05 14:46:01,radius,3
2017-04-05 14:46:01,svn,2
2017-04-05 14:46:02,Fire,2
2017-04-05 14:46:02,access,4
2017-04-05 14:46:02,svn,2
2017-04-05 14:46:03,access,4
2017-04-05 14:46:03,svn,2
2017-04-05 14:46:04,Fire,1
2017-04-05 14:46:04,access,8
2017-04-05 14:46:04,svn,2
2017-04-05 14:46:05,Fire,1
2017-04-05 14:46:05,access,10
2017-04-05 14:46:05,svn,5
2017-04-05 14:46:06,Fire,2
2017-04-05 14:46:06,access,8
2017-04-05 14:46:06,svn,2
2017-04-05 14:46:07,Fire,1
2017-04-05 14:46:07,access,1
2017-04-05 14:46:07,svn,1
2017-04-05 14:46:08,Fire,1
2017-04-05 14:46:08,access,4
2017-04-05 14:46:08,svn,2
2017-04-05 14:46:09,access,4
2017-04-05 14:46:09,svn,2
2017-04-05 14:46:10,access,1
2017-04-05 14:46:10,svn,1
2017-04-05 14:46:11,access,5
2017-04-05 14:46:11,svn,2
2017-04-05 14:46:12,access,9
2017-04-05 14:46:12,svn,3
2017-04-05 14:46:13,access,9
2017-04-05 14:46:13,svn,2
2017-04-05 14:46:14,access,9
2017-04-05 14:46:14,svn,6
2017-04-05 14:46:15,access,5
2017-04-05 14:46:15,svn,3
2017-04-05 14:46:16,access,3
2017-04-05 14:46:16,svn,1
2017-04-05 14:46:17,access,2
2017-04-05 14:46:17,svn,1
2017-04-05 14:46:18,access,6
2017-04-05 14:46:18,svn,1
2017-04-05 14:46:19,access,3
2017-04-05 14:46:19,svn,2
2017-04-05 14:46:20,access,1
2017-04-05 14:46:20,svn,1
2017-04-05 14:46:21,access,4
2017-04-05 14:46:21,svn,2
2017-04-05 14:46:22,access,1
2017-04-05 14:46:22,svn,1
2017-04-05 14:46:23,access,6
2017-04-05 14:46:23,svn,3
2017-04-05 14:46:24,access,3
2017-04-05 14:46:24,svn,1
2017-04-05 14:46:25,access,2
2017-04-05 14:46:25,svn,1
2017-04-05 14:46:26,access,1
2017-04-05 14:46:26,svn,1
2017-04-05 14:46:27,access,2
2017-04-05 14:46:27,svn,1
2017-04-05 14:46:28,access,3
2017-04-05 14:46:28,svn,2
2017-04-05 14:46:29,Fire,2
2017-04-05 14:46:29,access,1
2017-04-05 14:46:29,svn,1
2017-04-05 14:46:30,access,1
2017-04-05 14:46:31,Fire,1
2017-04-05 14:46:31,access,5
2017-04-05 14:46:31,svn,2
2017-04-05 14:46:32,access,7
2017-04-05 14:46:33,Fire,1
2017-04-05 14:46:33,access,2
2017-04-05 14:46:33,svn,2
2017-04-05 14:46:34,access,1
2017-04-05 14:46:34,svn,2
2017-04-05 14:46:35,Fire,2
2017-04-05 14:46:36,Fire,2
2017-04-05 14:46:36,access,1
2017-04-05 14:46:37,access,3
2017-04-05 14:46:37,svn,2
2017-04-05 14:46:38,Fire,1
2017-04-05 14:46:38,access,1
2017-04-05 14:46:38,svn,1
2017-04-05 14:46:39,access,3
2017-04-05 14:46:39,svn,1
2017-04-05 14:46:40,access,4
2017-04-05 14:46:40,ldap,372
2017-04-05 14:46:40,svn,1
2017-04-05 14:46:41,access,6
2017-04-05 14:46:41,svn,1
2017-04-05 14:46:42,Fire,1
2017-04-05 14:46:42,access,8
2017-04-05 14:46:42,svn,3
2017-04-05 14:46:43,Fire,2
2017-04-05 14:46:43,access,3
2017-04-05 14:46:43,svn,1
2017-04-05 14:46:44,access,3
2017-04-05 14:46:44,svn,2
2017-04-05 14:46:45,access,1
2017-04-05 14:46:45,svn,1
2017-04-05 14:46:47,access,1
2017-04-05 14:46:48,access,5
2017-04-05 14:46:48,ldap,129
2017-04-05 14:46:48,radius,3
2017-04-05 14:46:48,svn,1
2017-04-05 14:46:49,access,4
2017-04-05 14:46:49,svn,1
2017-04-05 14:46:50,access,1
2017-04-05 14:46:50,svn,1
2017-04-05 14:46:51,access,1
2017-04-05 14:46:51,svn,1
2017-04-05 14:46:52,access,1
2017-04-05 14:46:52,svn,1
2017-04-05 14:46:53,access,1
2017-04-05 14:46:53,svn,1
2017-04-05 14:46:54,radius,3
2017-04-05 14:46:55,access,1
2017-04-05 14:46:55,svn,1
2017-04-05 14:46:56,access,1
2017-04-05 14:46:56,svn,1
2017-04-05 14:46:57,access,1
2017-04-05 14:46:57,svn,1
2017-04-05 14:46:58,access,1
2017-04-05 14:46:58,svn,1
2017-04-05 14:46:59,access,10
2017-04-05 14:46:59,svn,3
2017-04-05 14:47:00,Fire,1
2017-04-05 14:47:01,access,4
2017-04-05 14:47:01,svn,1
2017-04-05 14:47:02,access,6
2017-04-05 14:47:02,svn,1
2017-04-05 14:47:03,access,3
2017-04-05 14:47:03,svn,1
2017-04-05 14:47:04,access,5
2017-04-05 14:47:04,svn,2
2017-04-05 14:47:05,access,1
2017-04-05 14:47:06,access,1
2017-04-05 14:47:06,svn,1
2017-04-05 14:47:07,access,1
2017-04-05 14:47:07,svn,1
2017-04-05 14:47:08,access,1
2017-04-05 14:47:08,svn,1
2017-04-05 14:47:10,access,21
2017-04-05 14:47:10,svn,3
2017-04-05 14:47:11,access,7
2017-04-05 14:47:11,svn,1
2017-04-05 14:47:13,access,1
2017-04-05 14:47:13,svn,1
2017-04-05 14:47:14,access,1
2017-04-05 14:47:14,svn,1
2017-04-05 14:47:17,access,1
2017-04-05 14:47:17,svn,1
2017-04-05 14:47:18,access,1
2017-04-05 14:47:18,svn,1
2017-04-05 14:47:19,access,1
2017-04-05 14:47:19,svn,1
2017-04-05 14:47:20,access,1
2017-04-05 14:47:20,svn,1
2017-04-05 14:47:22,access,1
2017-04-05 14:47:22,svn,1
2017-04-05 14:47:23,access,1
2017-04-05 14:47:23,svn,1
2017-04-05 14:47:24,Fire,1
2017-04-05 14:47:24,access,1
2017-04-05 14:47:24,svn,1
2017-04-05 14:47:26,access,1
2017-04-05 14:47:26,svn,1
2017-04-05 14:47:27,access,9
2017-04-05 14:47:27,svn,2
2017-04-05 14:47:28,Fire,1
2017-04-05 14:47:28,access,2
2017-04-05 14:47:29,access,2
2017-04-05 14:47:29,redmine,1
2017-04-05 14:47:29,svn,2
2017-04-05 14:47:30,access,2
2017-04-05 14:47:30,svn,1
2017-04-05 14:47:31,access,1
2017-04-05 14:47:31,ldap,421
2017-04-05 14:47:31,svn,1
2017-04-05 14:47:32,Fire,1
2017-04-05 14:47:32,access,3
2017-04-05 14:47:32,svn,1
2017-04-05 14:47:33,Fire,1
2017-04-05 14:47:33,access,2
2017-04-05 14:47:33,svn,1
2017-04-05 14:47:34,access,3
2017-04-05 14:47:34,svn,1
2017-04-05 14:47:35,access,5
2017-04-05 14:47:35,svn,2
2017-04-05 14:47:36,access,3
2017-04-05 14:47:36,svn,1
2017-04-05 14:47:37,access,3
2017-04-05 14:47:37,svn,1
2017-04-05 14:47:38,access,4
2017-04-05 14:47:38,svn,2
2017-04-05 14:47:39,access,5
2017-04-05 14:47:39,svn,2
2017-04-05 14:47:41,access,1
2017-04-05 14:47:41,svn,1
2017-04-05 14:47:42,access,1
2017-04-05 14:47:42,svn,1
2017-04-05 14:47:44,access,1
2017-04-05 14:47:44,svn,1
2017-04-05 14:47:45,access,5
2017-04-05 14:47:45,svn,1
2017-04-05 14:47:46,access,2
2017-04-05 14:47:46,svn,2
2017-04-05 14:47:48,access,1
2017-04-05 14:47:48,svn,3
2017-04-05 14:47:49,access,1
2017-04-05 14:47:49,svn,1
2017-04-05 14:47:51,access,1
2017-04-05 14:47:51,svn,1
2017-04-05 14:47:52,access,1
2017-04-05 14:47:52,svn,1
2017-04-05 14:47:53,access,1
2017-04-05 14:47:53,svn,1
2017-04-05 14:47:54,access,2
2017-04-05 14:47:54,svn,2
2017-04-05 14:47:55,access,2
2017-04-05 14:47:55,svn,2
2017-04-05 14:47:57,access,1
2017-04-05 14:47:57,svn,1
2017-04-05 14:47:58,access,1
2017-04-05 14:47:58,svn,1
2017-04-05 14:48:00,access,2
2017-04-05 14:48:00,svn,2
2017-04-05 14:48:02,access,1
2017-04-05 14:48:02,svn,1
2017-04-05 14:48:03,access,2
2017-04-05 14:48:03,svn,2
2017-04-05 14:48:04,access,1
2017-04-05 14:48:04,svn,1
2017-04-05 14:48:05,Fire,1
2017-04-05 14:48:05,access,2
2017-04-05 14:48:05,svn,2
2017-04-05 14:48:06,access,1
2017-04-05 14:48:06,svn,1
2017-04-05 14:48:07,access,2
2017-04-05 14:48:07,svn,2
2017-04-05 14:48:08,access,1
2017-04-05 14:48:08,svn,1
2017-04-05 14:48:09,access,1
2017-04-05 14:48:09,svn,1
2017-04-05 14:48:10,access,7
2017-04-05 14:48:10,svn,2
2017-04-05 14:48:11,access,2
2017-04-05 14:48:11,svn,2
2017-04-05 14:48:12,access,2
2017-04-05 14:48:12,svn,2
2017-04-05 14:48:13,access,1
2017-04-05 14:48:13,svn,1
2017-04-05 14:48:14,Fire,1
2017-04-05 14:48:14,access,5
2017-04-05 14:48:14,svn,2
2017-04-05 14:48:15,Fire,1
2017-04-05 14:48:15,access,1
2017-04-05 14:48:15,svn,1
2017-04-05 14:48:16,access,1
2017-04-05 14:48:16,svn,1
2017-04-05 14:48:17,access,2
2017-04-05 14:48:17,svn,2
2017-04-05 14:48:19,Fire,1
2017-04-05 14:48:19,access,2
2017-04-05 14:48:19,svn,2
2017-04-05 14:48:20,access,6
2017-04-05 14:48:20,svn,2
2017-04-05 14:48:21,access,11
2017-04-05 14:48:21,svn,2
2017-04-05 14:48:22,access,1
2017-04-05 14:48:23,access,3
2017-04-05 14:48:23,svn,3
2017-04-05 14:48:24,access,3
2017-04-05 14:48:24,svn,2
2017-04-05 14:48:25,access,1
2017-04-05 14:48:25,svn,1
2017-04-05 14:48:26,access,4
2017-04-05 14:48:26,svn,1
2017-04-05 14:48:27,access,6
2017-04-05 14:48:27,svn,2
2017-04-05 14:48:28,access,1
2017-04-05 14:48:28,svn,1
2017-04-05 14:48:29,access,1
2017-04-05 14:48:29,svn,1
2017-04-05 14:48:30,access,2
2017-04-05 14:48:30,svn,2
2017-04-05 14:48:31,access,1
2017-04-05 14:48:31,svn,1
2017-04-05 14:48:32,access,2
2017-04-05 14:48:32,svn,2
2017-04-05 14:48:33,access,2
2017-04-05 14:48:33,svn,2
2017-04-05 14:48:35,access,1
2017-04-05 14:48:35,svn,1
2017-04-05 14:48:36,access,1
2017-04-05 14:48:36,svn,1
2017-04-05 14:48:37,access,2
2017-04-05 14:48:37,svn,2
2017-04-05 14:48:38,access,1
2017-04-05 14:48:38,svn,1
2017-04-05 14:48:39,access,1
2017-04-05 14:48:39,svn,1
2017-04-05 14:48:40,access,2
2017-04-05 14:48:40,svn,2
2017-04-05 14:48:41,access,2
2017-04-05 14:48:41,svn,2
2017-04-05 14:48:43,access,1
2017-04-05 14:48:43,svn,1
2017-04-05 14:48:44,access,2
2017-04-05 14:48:44,svn,2
2017-04-05 14:48:45,access,1
2017-04-05 14:48:45,svn,1
2017-04-05 14:48:46,access,1
2017-04-05 14:48:46,ldap,330
2017-04-05 14:48:46,svn,1
2017-04-05 14:48:47,access,2
2017-04-05 14:48:47,svn,2
2017-04-05 14:48:49,Fire,2
2017-04-05 14:48:49,access,9
2017-04-05 14:48:49,svn,3
2017-04-05 14:48:50,access,2
2017-04-05 14:48:50,svn,2
2017-04-05 14:48:51,access,7
2017-04-05 14:48:51,svn,1
2017-04-05 14:48:52,Fire,1
2017-04-05 14:48:52,access,3
2017-04-05 14:48:52,svn,2
2017-04-05 14:48:53,access,4
2017-04-05 14:48:53,svn,2
2017-04-05 14:48:54,access,1
2017-04-05 14:48:55,access,6
2017-04-05 14:48:55,svn,3
2017-04-05 14:48:56,access,4
2017-04-05 14:48:56,svn,2
2017-04-05 14:48:57,access,1
2017-04-05 14:48:57,svn,1
2017-04-05 14:48:58,access,3
2017-04-05 14:48:58,svn,2
2017-04-05 14:48:59,access,2
2017-04-05 14:48:59,svn,2
2017-04-05 14:49:00,access,10
2017-04-05 14:49:00,svn,1
2017-04-05 14:49:01,access,1
2017-04-05 14:49:01,svn,1
2017-04-05 14:49:02,access,1
2017-04-05 14:49:02,svn,1
2017-04-05 14:49:03,access,2
2017-04-05 14:49:03,svn,2
2017-04-05 14:49:05,access,2
2017-04-05 14:49:05,svn,2
2017-04-05 14:49:06,access,2
2017-04-05 14:49:06,svn,2
2017-04-05 14:49:08,access,2
2017-04-05 14:49:08,svn,2
2017-04-05 14:49:09,access,2
2017-04-05 14:49:09,svn,2
2017-04-05 14:49:10,access,1
2017-04-05 14:49:10,redmine,1
2017-04-05 14:49:10,svn,1
2017-04-05 14:49:11,access,1
2017-04-05 14:49:11,ldap,58
2017-04-05 14:49:11,svn,1
2017-04-05 14:49:12,access,2
2017-04-05 14:49:12,ldap,363
2017-04-05 14:49:12,svn,2
2017-04-05 14:49:14,access,2
2017-04-05 14:49:14,svn,2
2017-04-05 14:49:15,access,1
2017-04-05 14:49:15,svn,1
2017-04-05 14:49:16,access,2
2017-04-05 14:49:16,svn,2
2017-04-05 14:49:17,access,1
2017-04-05 14:49:17,svn,1
2017-04-05 14:49:18,access,1
2017-04-05 14:49:18,svn,1
2017-04-05 14:49:19,access,2
2017-04-05 14:49:19,svn,2
2017-04-05 14:49:21,access,2
2017-04-05 14:49:21,svn,2
2017-04-05 14:49:22,access,2
2017-04-05 14:49:22,svn,2
2017-04-05 14:49:24,access,2
2017-04-05 14:49:24,svn,2
2017-04-05 14:49:26,access,2
2017-04-05 14:49:26,svn,2
2017-04-05 14:49:27,access,2
2017-04-05 14:49:27,svn,2
2017-04-05 14:49:28,access,2
2017-04-05 14:49:28,svn,2
2017-04-05 14:49:30,access,2
2017-04-05 14:49:30,svn,2
2017-04-05 14:49:31,access,1
2017-04-05 14:49:31,svn,1
2017-04-05 14:49:32,access,17
2017-04-05 14:49:32,svn,3
2017-04-05 14:49:33,access,1
2017-04-05 14:49:33,svn,1
2017-04-05 14:49:34,access,2
2017-04-05 14:49:34,svn,2
2017-04-05 14:49:35,access,4
2017-04-05 14:49:35,svn,2
2017-04-05 14:49:36,access,1
2017-04-05 14:49:36,svn,1
2017-04-05 14:49:37,access,2
2017-04-05 14:49:37,svn,2
2017-04-05 14:49:38,access,1
2017-04-05 14:49:38,svn,1
2017-04-05 14:49:39,access,1
2017-04-05 14:49:39,svn,1
2017-04-05 14:49:40,Fire,2
2017-04-05 14:49:40,access,1
2017-04-05 14:49:40,svn,1
2017-04-05 14:49:41,access,1
